0000053386721ff64e5938301c0a738171ab477f8370b267688a23febf11e000,99337409,0.43
0000053386721ff64e5938301c0a738171ab477f8370b267688a23febf11e000,99337409,0.81
0000053386721ff64e5938301c0a738171ab477f8370b267688a23febf11e000,99337409,0.62
0000053386721ff64e5938301c0a738171ab477f8370b267688a23febf11e000,99337409,0.79
0000053386721ff64e5938301c0a738171ab477f8370b267688a23febf11e000,99337409,0.59
